5743,5737,5000
2421, 0
1243, 1
2397, 0
1403, 1
4742, 0
1828, 0
4497, 0
241, 0
849, 0
2033, 0
31, 0
4858, 0
5689, 2
4257, 0
4553, 0
2986, 0
620, 0
3082, 0
1293, 0
719, 0
3970, 0
1614, 0
1475, 0
2713, 0
1903, 0
560, 0
2083, 0
1752, 0
3895, 0
1745, 0
3174, 0
1758, 0
3252, 0
4958, 0
4299, 1
2065, 0
4787, 0
1068, 0
3270, 0
4427, 0
4119, 0
265, 0
777, 1
1698, 0
4774, 0
3198, 0
1761, 0
1462, 1
2753, 0
1743, 0
1572, 0
1882, 0
2841, 0
3958, 0
2437, 0
2872, 0
4868, 0
3062, 0
974, 0
4541, 0
1653, 0
942, 0
2094, 0
2241, 0
201, 0
749, 1
3813, 0
4148, 0
1090, 0
1879, 0
2287, 0
2224, 0
142, 0
1570, 1
935, 0
3689, 1
1942, 0
2843, 0
3556, 1
1865, 0
2867, 0
4507, 0
2866, 0
5221, 1
1497, 0
475, 1
1058, 0
2057, 0
573, 0
4481, 0
2623, 0
3300, 0
4031, 0
4451, 0
648, 0
4204, 0
922, 2
3787, 1
1275, 0
2508, 0
3915, 0
3282, 0
4875, 0
3765, 1
2955, 0
982, 0
2144, 0
2005, 1
3713, 0
763, 0
4273, 0
3469, 0
3576, 0
803, 0
390, 0
2554, 1
359, 0
1862, 0
2177, 0
3047, 1
2465, 0
4339, 0
4216, 0
2565, 4
1238, 0
3248, 0
1988, 0
825, 2
3517, 0
3131, 1
4040, 1
2833, 0
2594, 0
2395, 0
2148, 0
3144, 3
171, 0
778, 0
4005, 0
251, 0
2836, 0
1532, 0
2982, 0
2604, 0
3516, 1
346, 0
3292, 0
3152, 0
1739, 0
3649, 0
2745, 0
4318, 0
1734, 1
1267, 0
3988, 0
3701, 0
2181, 3
9, 0
4573, 0
5655, 1
353, 0
1628, 0
145, 0
2195, 0
817, 1
3874, 0
4086, 0
4710, 0
3628, 0
2338, 3
3749, 0
5105, 1
4189, 0
2414, 0
1964, 0
3567, 0
4223, 0
1467, 0
1271, 0
805, 0
2417, 0
625, 0
2141, 0
1899, 0
1026, 0
3147, 0
1864, 0
2249, 0
3480, 0
755, 0
4490, 0
730, 0
2365, 1
3454, 0
3761, 1
4895, 0
1875, 0
4869, 0
3473, 0
1273, 0
2392, 0
205, 0
3868, 1
5065, 2
2938, 0
5379, 1
3347, 0
3684, 0
2795, 0
1023, 0
4631, 0
3239, 0
936, 0
3497, 0
605, 0
4084, 0
3999, 1
5717, 1
4967, 0
2742, 0
4143, 0
2359, 0
2662, 0
4233, 0
4791, 0
158, 0
2940, 0
2251, 0
4363, 1
1586, 0
1914, 0
39, 0
3700, 2
3878, 0
1692, 0
2811, 0
4251, 0
2790, 0
3642, 0
3022, 0
170, 1
4888, 0
1054, 0
853, 0
3827, 0
3015, 0
4317, 1
1543, 0
3439, 0
2818, 0
961, 0
4959, 0
459, 0
419, 0
928, 0
1784, 1
1139, 0
661, 0
3799, 1
2586, 0
2045, 0
3290, 0
3051, 1
1871, 0
3286, 0
1332, 0
4679, 0
2478, 0
4131, 1
2384, 0
1588, 0
3683, 1
3365, 0
2869, 0
4483, 1
3993, 0
4121, 0
1088, 0
3592, 0
333, 0
5247, 1
736, 3
807, 0
2063, 1
2711, 0
3551, 0
1520, 1
574, 0
3224, 1
2050, 0
4288, 0
4253, 0
264, 0
188, 0
1096, 0
3339, 0
257, 0
1851, 0
263, 0
1767, 0
4966, 0
1423, 0
649, 0
1757, 0
358, 0
1737, 0
5465, 1
2512, 0
4582, 0
1873, 0
1107, 0
2002, 0
3437, 0
322, 0
2812, 0
4336, 0
2108, 0
3276, 0
3861, 0
4241, 1
4726, 0
2441, 0
1335, 0
2460, 2
3362, 0
259, 0
2298, 0
3065, 1
71, 0
2243, 0
457, 0
17, 1
3897, 0
2918, 1
4505, 0
4903, 0
2175, 0
1435, 2
3744, 0
3520, 1
4603, 0
3269, 0
43, 0
2762, 0
1375, 0
232, 0
3514, 4
4268, 0
4493, 0
1235, 0
1770, 0
3266, 0
4986, 0
4166, 0
597, 0
276, 1
1821, 0
3404, 0
2482, 0
3163, 0
2409, 0
3830, 0
3759, 1
3204, 0
3893, 0
1040, 0
689, 0
636, 2
3310, 0
4145, 0
2190, 0
4941, 1
1115, 0
1269, 0
348, 0
4930, 0
3208, 0
1266, 0
221, 0
4855, 0
4835, 1
3811, 0
3712, 0
3643, 1
694, 0
2071, 0
4861, 0
4504, 0
1024, 0
3812, 0
3710, 0
92, 0
1287, 0
571, 0
3442, 2
4900, 0
4364, 0
2740, 1
3161, 0
3891, 0
1453, 0
2447, 1
3291, 0
292, 2
1997, 0
996, 0
3045, 0
2256, 3
631, 0
186, 0
1171, 0
72, 0
1313, 0
1906, 1
3855, 0
2826, 1
4413, 0
959, 0
2646, 0
2229, 0
3950, 0
3004, 0
4346, 0
843, 1
3035, 0
4591, 0
762, 0
4653, 0
1490, 0
541, 0
3663, 0
4607, 1
383, 0
143, 1
1056, 0
1434, 0
1147, 1
3123, 2
1007, 0
1354, 0
3851, 0
593, 0
3505, 0
2483, 0
1167, 0
4560, 0
2890, 0
1471, 0
1736, 0
1526, 0
3107, 0
1538, 0
2948, 1
2635, 1
2932, 0
2211, 0
3959, 0
2152, 0
1286, 1
1208, 0
1928, 0
2134, 1
2078, 0
3474, 0
1163, 0
2333, 0
1124, 0
2423, 0
3690, 1
2248, 0
3364, 0
2250, 3
2051, 0
127, 1
1531, 1
3680, 2
3167, 0
2473, 0
1001, 0
1618, 1
4417, 0
4639, 1
2719, 0
2347, 0
3453, 0
781, 5
2582, 0
2238, 0
3859, 0
555, 1
3627, 0
1753, 0
1125, 3
3388, 0
3322, 0
1669, 0
527, 1
1552, 0
4503, 1
892, 1
1006, 3
575, 0
5555, 1
2376, 1
3822, 0
1555, 0
1113, 0
4422, 0
1473, 1
4960, 2
463, 0
1337, 0
2089, 0
4828, 0
3847, 0
1439, 0
4543, 2
2118, 0
5695, 2
1780, 1
3289, 0
1790, 0
1276, 0
1508, 0
3936, 0
97, 0
1830, 0
2665, 1
1972, 0
3406, 0
2908, 1
5733, 1
976, 0
2219, 0
4313, 0
187, 0
406, 0
1985, 1
3914, 1
4020, 0
3919, 0
1635, 1
4098, 0
461, 1
2847, 1
1684, 0
3121, 1
4117, 1
3314, 0
523, 0
3995, 2
480, 0
2178, 0
2167, 0
470, 1
2547, 0
4790, 0
2590, 1
1378, 0
1427, 0
1827, 0
4058, 1
2852, 2
5491, 1
1262, 1
2734, 0
334, 0
612, 0
3916, 0
2257, 0
2694, 0
2958, 0
3920, 0
4584, 0
1771, 0
601, 0
2116, 0
4149, 0
2206, 0
5721, 1
2328, 2
5473, 2
1496, 0
3361, 0
3927, 0
81, 0
1681, 0
2189, 0
3750, 0
2856, 0
1894, 0
2559, 0
122, 0
2361, 0
929, 0
4370, 0
74, 3
4269, 0
4641, 0
3604, 0
2454, 3
1169, 0
3024, 0
2488, 0
2882, 0
2535, 0
1910, 0
1483, 0
4124, 0
2130, 0
4686, 0
2170, 1
1280, 0
3778, 0
3548, 2
2637, 0
287, 1
3363, 1
2984, 1
3063, 0
3661, 0
444, 1
639, 0
3272, 0
3422, 0
2179, 0
3455, 0
2226, 0
705, 0
354, 0
3942, 0
130, 0
3940, 0
4661, 0
622, 0
1607, 1
662, 4
4195, 2
2487, 2
4610, 0
2355, 0
1775, 1
2344, 0
2410, 0
2831, 0
67, 0
4928, 0
4278, 4
2028, 2
2278, 0
2851, 0
4740, 0
4036, 0
2353, 1
3912, 0
5724, 3
4170, 0
3717, 1
1911, 0
330, 0
1631, 0
1270, 0
4689, 1
1039, 0
998, 0
403, 0
1845, 0
2824, 0
3305, 0
1834, 0
3209, 0
2044, 4
181, 0
4513, 0
1484, 0
1251, 1
4387, 1
4596, 0
1602, 0
1356, 0
827, 0
2069, 0
4137, 0
3233, 2
3077, 1
1794, 0
3162, 0
986, 1
1519, 0
2066, 0
4247, 0
208, 0
1037, 0
211, 0
1682, 1
1578, 0
3823, 0
3452, 0
3840, 1
2372, 0
5347, 1
2370, 0
2563, 0
5625, 1
4712, 0
1700, 0
3313, 0
3714, 0
3889, 0
3896, 0
5735, 2
3577, 0
4163, 1
1460, 0
4077, 1
1129, 0
4731, 3
4229, 0
691, 0
1934, 0
141, 0
3948, 0
2096, 1
1816, 0
3540, 1
360, 0
47, 0
3370, 0
2562, 0
2832, 0
1727, 0
4871, 0
1566, 0
3941, 0
4094, 0
1085, 0
119, 0
4877, 0
1962, 0
4961, 0
3432, 1
3215, 0
3132, 1
1370, 1
2264, 0
2075, 1
966, 0
2993, 1
397, 0
245, 1
2088, 1
2532, 2
4711, 0
920, 1
3463, 1
4357, 1
3888, 0
944, 0
1160, 0
4312, 0
1744, 0
531, 1
3033, 0
1683, 0
1279, 1
1638, 1
3393, 0
4727, 0
2326, 0
3513, 0
4545, 1
1334, 0
4359, 0
1620, 0
659, 0
5331, 1
4803, 0
4947, 0
4783, 0
872, 3
2247, 0
3966, 0
235, 0
2622, 0
242, 0
2854, 0
1290, 0
4135, 1
3562, 0
2351, 0
546, 3
1091, 0
5715, 1
1103, 0
1955, 0
949, 1
3873, 0
2, 0
4226, 0
2139, 0
2334, 0
795, 1
773, 2
3742, 1
1289, 0
4118, 0
1463, 0
1089, 0
4873, 0
874, 0
4847, 1
2579, 1
4368, 0
3216, 1
1079, 2
2048, 0
1444, 1
2935, 1
918, 0
3298, 0
2082, 0
3102, 0
1946, 0
3785, 0
4122, 0
2495, 0
3383, 0
1122, 1
1765, 3
1587, 3
2282, 3
886, 0
3501, 1
1411, 1
53, 0
3839, 2
479, 0
880, 0
3249, 0
410, 0
4883, 0
2387, 0
4594, 0
756, 0
137, 0
3433, 0
1132, 0
878, 1
5303, 2
4494, 0
250, 0
169, 0
3274, 0
2636, 0
3741, 0
337, 0
5209, 1
4338, 0
3241, 0
4378, 0
238, 0
706, 0
4030, 0
3610, 0
4168, 0
4566, 0
1670, 2
165, 0
2968, 0
1479, 0
4320, 0
3843, 4
958, 0
3041, 1
713, 0
3358, 2
1164, 0
3, 0
3615, 0
1347, 1
3400, 0
627, 0
2556, 0
4004, 2
83, 0
1299, 1
2772, 1
2517, 0
1701, 0
3125, 0
1563, 2
4977, 1
1020, 2
2763, 0
4548, 0
3541, 1
3579, 0
4628, 0
1111, 1
3507, 1
1716, 0
811, 1
59, 0
4455, 0
338, 0
3352, 0
1822, 0
3306, 2
4658, 0
2770, 1
3924, 0
553, 7
988, 0
4815, 0
58, 0
721, 0
4433, 0
609, 3
3883, 0
3504, 0
818, 0
3127, 1
1530, 0
5492, 2
766, 0
4335, 0
3743, 1
4355, 1
3242, 0
3445, 0
3968, 0
1611, 1
108, 0
1699, 0
1272, 1
779, 0
577, 0
3808, 0
3866, 0
2612, 3
2127, 0
4559, 2
2685, 0
372, 0
3694, 1
1236, 0
2106, 0
640, 0
2849, 0
1379, 0
3193, 0
4035, 0
4446, 6
3525, 0
1559, 5
2183, 0
109, 0
2215, 1
1000, 0
4283, 1
4550, 0
258, 0
60, 0
1707, 1
2716, 0
2265, 0
3826, 1
588, 0
1710, 0
488, 0
3482, 0
4321, 0
2007, 0
1689, 2
503, 1
2919, 1
4296, 0
3503, 0
4608, 0
975, 1
3052, 0
2531, 0
3829, 1
2031, 0
2670, 0
3402, 0
776, 0
499, 0
4328, 0
2166, 2
373, 0
1237, 2
3545, 0
3955, 0
2107, 1
5623, 1
5143, 1
3989, 0
3974, 1
4225, 0
946, 0
1481, 0
868, 0
3377, 0
4656, 0
4003, 0
4585, 0
733, 2
198, 1
690, 0
870, 0
78, 1
3655, 1
1656, 0
4516, 0
36, 0
716, 0
1424, 0
2599, 1
4810, 0
984, 0
4938, 0
2381, 1
3175, 1
2979, 0
718, 0
465, 1
4375, 0
1385, 2
267, 0
3255, 0
4682, 0
1138, 0
2307, 0
2030, 0
5263, 1
4915, 1
4178, 0
65, 0
644, 1
3657, 1
2578, 0
2625, 0
1127, 0
4527, 0
2119, 0
4857, 0
4804, 0
1042, 0
1524, 0
2261, 2
4105, 0
1503, 0
3238, 0
4521, 0
5179, 1
1178, 0
5275, 1
2104, 0
1410, 0
3537, 0
1599, 0
2335, 0
1196, 0
1172, 8
3910, 0
5305, 1
2185, 1
3481, 0
2426, 1
2400, 0
4136, 0
3574, 1
3729, 1
2446, 1
2814, 1
4400, 2
2967, 1
1944, 0
1093, 0
4808, 3
842, 1
1979, 0
1234, 0
877, 2
947, 0
1210, 0
2695, 2
4842, 0
2974, 0
1884, 1
1994, 0
1983, 0
1812, 0
4351, 2
927, 0
2087, 0
482, 1
341, 0
1970, 0
1720, 0
813, 0
579, 0
4872, 0
2196, 0
5709, 1
915, 0
1135, 0
4120, 0
2726, 0
14, 0
1600, 0
32, 0
2888, 1
5251, 1
2773, 0
768, 0
983, 0
299, 0
5099, 1
5624, 4
1690, 0
4249, 0
5071, 2
4764, 0
2782, 0
261, 0
2018, 0
1065, 0
1049, 0
2544, 0
535, 0
3595, 2
4637, 0
1973, 3
3251, 2
4819, 0
128, 0
3295, 0
3581, 1
995, 0
3821, 1
2171, 1
2900, 0
4878, 0
4385, 0
832, 0
3731, 2
1936, 0
2398, 0
3126, 0
2214, 0
3169, 2
2339, 1
3575, 1
1902, 0
2408, 0
2289, 0
3243, 0
2341, 0
1929, 0
5095, 1
343, 2
160, 0
1630, 0
760, 2
4934, 0
2999, 0
1764, 0
3160, 1
643, 0
2741, 1
4668, 0
382, 0
1220, 2
2952, 0
4112, 0
2848, 0
5547, 1
3563, 0
193, 0
2184, 0
432, 0
2708, 1
916, 0
4817, 1
3528, 0
3789, 0
2785, 1
4760, 0
210, 0
4050, 0
42, 0
3965, 0
91, 0
1711, 1
4902, 0
2076, 0
2160, 0
2486, 0
2419, 0
3935, 0
1646, 1
4183, 0
704, 3
4043, 2
3109, 4
469, 0
1191, 2
2884, 0
312, 0
28, 0
3111, 2
3244, 1
3871, 0
4580, 4
2715, 0
5483, 1
857, 0
2053, 1
4822, 0
3530, 0
3028, 0
2140, 0
3760, 1
672, 2
4246, 0
693, 1
196, 0
3190, 0
3844, 0
2188, 1
4568, 0
2886, 0
4287, 0
5534, 2
1749, 0
510, 1
4029, 4
2259, 1
4276, 2
4134, 0
1309, 0
1277, 0
4354, 2
626, 4
1193, 2
1679, 0
3207, 2
2047, 1
1072, 0
3153, 0
894, 0
3660, 0
3606, 1
822, 2
1315, 0
3515, 0
1166, 0
785, 2
2062, 0
2502, 1
1144, 1
3049, 0
2545, 1
4992, 0
2203, 0
4549, 1
1221, 0
146, 0
4410, 0
3338, 0
744, 1
3805, 0
2060, 0
3211, 0
900, 0
829, 1
209, 0
393, 0
2037, 2
3412, 2
401, 0
1651, 0
759, 0
4671, 0
4666, 2
4717, 0
1102, 0
1685, 0
4757, 0
2738, 0
4737, 0
2500, 0
1967, 1
1715, 1
2227, 0
2573, 2
2035, 1
2960, 3
1117, 0
2877, 1
909, 0
4108, 0
400, 0
268, 1
1348, 1
4222, 0
1888, 0
854, 0
2330, 0
4207, 0
767, 1
2133, 0
19, 1
4423, 1
4217, 2
2605, 0
940, 2
239, 0
2151, 0
2424, 0
4010, 1
613, 0
5461, 1
1345, 1
3187, 0
1782, 2
2796, 0
1105, 1
4463, 4
4199, 0
30, 1
2683, 1
2374, 3
4766, 0
516, 0
1948, 0
1919, 1
1003, 0
2803, 0
5687, 1
4700, 3
1493, 2
4945, 1
4952, 0
472, 1
667, 0
3110, 0
2320, 0
5617, 1
2690, 1
1665, 0
3990, 0
5515, 1
2760, 0
151, 0
2085, 1
4073, 0
2386, 0
4533, 0
1976, 2
2375, 0
794, 0
4270, 0
4576, 0
2834, 1
4297, 3
2291, 0
3148, 0
780, 2
1984, 4
3080, 2
1632, 1
4839, 1
3376, 3
4379, 0
3409, 0
4083, 0
2526, 1
4597, 0
1141, 0
536, 0
512, 1
1489, 1
1947, 0
3479, 1
1663, 1
5152, 2
1395, 0
1760, 0
2014, 1
426, 0
3330, 2
669, 4
2830, 2
2691, 3
29, 2
4076, 2
1723, 2
4212, 0
1081, 0
4555, 2
1874, 0
3688, 0
4487, 0
3421, 0
4853, 1
2592, 0
124, 1
2032, 0
742, 0
1443, 1
3098, 0
64, 0
4290, 0
1119, 0
1986, 0
1291, 0
1495, 0
3271, 7
938, 0
4565, 3
4987, 1
2697, 0
2551, 1
3903, 0
2213, 0
3277, 0
5053, 3
4366, 0
94, 1
1140, 0
3156, 0
114, 1
1494, 1
1151, 2
4849, 1
1854, 0
2091, 0
3221, 0
1763, 0
2591, 1
3471, 2
5459, 1
1010, 3
4093, 0
4331, 0
787, 3
1735, 0
490, 0
4579, 0
1991, 3
3671, 0
3943, 0
4085, 0
3369, 1
3115, 1
2898, 1
4530, 0
1482, 0
1924, 0
2806, 0
1826, 0
2887, 0
2989, 0
3899, 5
107, 0
2255, 0
3841, 0
823, 0
4993, 0
2136, 0
1398, 0
1795, 0
3296, 1
796, 1
77, 3
5697, 1
4523, 2
3952, 1
3246, 1
1791, 0
5289, 1
5125, 1
4109, 0
1725, 0
1350, 0
361, 0
1513, 1
4022, 0
4669, 1
3038, 0
4064, 0
4622, 0
4065, 0
219, 1
329, 0
4964, 0
89, 0
5224, 3
2068, 0
5567, 1
3066, 0
3691, 1
2528, 3
281, 0
3838, 1
437, 3
5325, 1
363, 0
4609, 0
5127, 1
4382, 2
471, 0
1365, 0
3203, 0
1688, 1
216, 1
5542, 2
1960, 0
3751, 0
1811, 0
578, 0
1303, 0
3645, 1
1412, 1
420, 0
2367, 0
340, 1
3178, 0
2112, 2
3780, 0
180, 4
1288, 0
3316, 1
4799, 1
486, 2
3487, 1
4264, 0
4771, 2
703, 5
4500, 0
810, 0
297, 1
5341, 2
4037, 1
1945, 5
4032, 0
925, 0
3231, 0
764, 0
2393, 3
3237, 0
4709, 0
4563, 0
2798, 0
4067, 1
5720, 2
2477, 1
537, 1
4237, 0
4107, 1
3498, 1
4667, 2
4333, 0
2471, 0
1308, 0
3389, 2
1788, 0
3007, 1
504, 0
1561, 1
3334, 1
1803, 0
468, 0
1225, 1
4155, 1
4027, 0
240, 0
506, 0
1608, 2
3390, 0
157, 3
4683, 0
1011, 0
1486, 2
3205, 0
990, 1
4982, 0
3186, 0
3571, 0
96, 4
3582, 0
3983, 3
2751, 1
2000, 1
1558, 0
558, 0
5173, 1
1776, 0
3784, 0
3806, 1
2942, 0
3658, 0
428, 1
1418, 0
630, 0
473, 0
1165, 1
1755, 0
1675, 0
4274, 2
5398, 2
443, 0
4380, 4
4279, 1
731, 0
326, 0
3848, 0
4101, 0
3992, 0
1155, 0
2530, 1
5096, 4
22, 0
1391, 0
3378, 1
2583, 0
4699, 0
1416, 1
4066, 0
2871, 2
356, 0
3420, 0
4899, 0
4670, 0
1075, 1
5123, 2
2698, 1
1506, 2
2829, 0
3709, 1
2507, 0
4524, 0
323, 0
1195, 1
3773, 4
4801, 2
272, 3
2593, 0
1925, 0
3807, 1
3053, 0
4129, 0
3171, 0
1708, 2
1116, 0
2864, 0
3293, 1
3564, 0
2209, 0
1442, 5
3309, 0
1041, 0
4456, 0
4097, 0
5312, 2
4309, 1
1817, 0
4642, 0
1181, 2
932, 0
1283, 3
3877, 0
888, 0
2039, 0
1457, 0
1032, 0
4080, 0
989, 2
451, 2
3887, 2
3234, 0
4775, 3
4564, 0
3288, 0
1709, 0
1051, 0
5680, 2
2492, 0
2648, 2
1143, 0
2369, 2
3781, 0
4595, 4
2121, 2
1593, 1
513, 1
1596, 0
345, 4
2947, 0
4675, 0
417, 0
2581, 1
3017, 1
3651, 0
3523, 1
190, 0
3387, 0
5652, 3
4008, 3
4703, 1
4833, 0
889, 1
3953, 0
2490, 2
4130, 2
2122, 0
3489, 0
3064, 2
4509, 0
1344, 4
4224, 0
1695, 0
3796, 0
4734, 0
2793, 0
3002, 0
4722, 0
2961, 0
4353, 6
5363, 1
16, 4
2609, 0
4144, 7
1756, 0
1099, 0
2290, 0
4372, 2
4931, 0
1625, 0
4526, 2
1067, 0
2332, 0
921, 2
